molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL360983,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)N1C[C@@H](OCc2ccccc2)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C,O(Cc1ccccc1)C2CN(CCNCCCC3CCCCC3)C(CNC4CC4)C2,classification,stratified,train,True,7.292429823902063,active
CHEMBL361930,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,n1ccnc(c1)CNCCNCCNC(CNCCCNCCNSc2ccccc2)CC3CCCCC3,classification,stratified,train,True,6.958607314841775,active
CHEMBL366037,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)C(F)(F)F,n1ccnc(c1)CNCCNCCNCCC2CCCCC2,classification,stratified,train,True,6.327902142064283,active
CHEMBL364144,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,n1ccnc(c1)CNCCNCCNC(CNCCCNCCNSc2ccccc2)CC3CCCCC3,classification,stratified,train,True,6.036212172654444,active
CHEMBL366853,O=C(O)CN1C(=O)/C(=C/c2cc([N+](=O)[O-])ccc2F)SC1=S,S1C(=Cc2ccccc2)CNC1,classification,stratified,train,True,4.1938200260161125,inactive
CHEMBL363259,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cccc(-c2ccccc2)c1,n1ccnc(c1)CNCCNCCNC(CNCCCNCCNSc2cccc(c2)-c3ccccc3)CC4CCCCC4,classification,stratified,train,True,6.1938200260161125,active
CHEMBL367843,O=C1C=C2C(=CCOC2OC(=O)c2cccc(Br)c2)O1,O1C2=CCOC(OCc3ccccc3)C2=CC1,classification,stratified,test,True,4.899629454882437,inactive
CHEMBL367655,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](Oc2ccnc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1,n1ccc(OC2CN(CCNCCC3CCCCC3)C(CNC4CC4)C2)c5ccccc15,classification,stratified,train,True,4.657577319177793,inactive
CHEMBL369234,COC(=O)CN1C(=O)/C(=C/c2cc3c(cc2[N+](=O)[O-])OCO3)SC1=S,O1c2ccc(cc2OC1)C=C3SCNC3,classification,stratified,test,True,4.1487416512809245,inactive
CHEMBL380997,CCC[C@]1(CC(=O)O)OCCc2c1sc1c(C)cc(F)c(C#N)c21,O1Cc2sc3ccccc3c2CC1,classification,stratified,train,True,4.1249387366083,inactive
