molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL3672389,CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(NCC(F)(F)F)c(-c3cccc(C(=O)NC(C)(C)c4nc(C)no4)c3)cc12,n1oc(nc1)CNCc2cccc(c2)-c3cnc4oc(cc4c3)-c5ccccc5,classification,random,train,True,7.823908740944319,active
CHEMBL208843,Cc1nc(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)c(-c2ccc(Cl)cc2)o1,n1coc(-c2ccccc2)c1COc3ccc(cc3)-c4nc5ccccc5n4C6CCCCC6,classification,random,train,True,6.236572006437063,active
CHEMBL211766,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)cn2c1,c1ccc(cc1)-c2cn3ccccc3c2C4CCCCC4,classification,random,train,True,7.026872146400302,active
CHEMBL371345,O=C(O)CNC(=O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,O(c1ccccc1)c2ccc(C=CNCc3ccccc3)cc2,classification,random,train,True,7.221848749616356,active
CHEMBL195576,NS(=O)(=O)c1cccc(-c2ccc(/C=C(\NC(=O)c3ccccc3)C(=O)O)o2)c1,o1c(C=CNCc2ccccc2)ccc1-c3ccccc3,classification,random,train,True,4.0,inactive
CHEMBL201475,CCCC1(CC(=O)O)OCCc2c1sc1c(C)ccc(C#N)c21,O1Cc2sc3ccccc3c2CC1,classification,random,train,True,6.494850021680094,active
CHEMBL380333,CCCC1(CC(=O)O)CCCc2c1[nH]c1c(F)ccc(F)c21,c1ccc2c(c1)[nH]c3c2CCCC3,classification,random,train,True,4.481486060122112,inactive
CHEMBL369789,O=C(O)[C@H]1C[C@@](Cc2ccc(O)cc2)(C(=O)O)N(C(=O)c2ccc(C(F)(F)F)cc2)[C@H]1c1ccccc1,c1ccc(cc1)CN2C(c3ccccc3)CCC2Cc4ccccc4,classification,random,train,True,4.698970004336019,inactive
CHEMBL381828,O=C(O)c1ccc2c(c1)nc(-c1ccc(OC(c3ccc(F)cc3)c3ccc(F)cc3)cc1F)n2C1CCCCC1,n1c2ccccc2n(c1-c3ccc(OC(c4ccccc4)c5ccccc5)cc3)C6CCCCC6,classification,random,train,True,6.522878745280337,active
CHEMBL180404,CCC(CC)n1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccnc21,N=1Sc2ccccc2NC1c3cnc4ncccc4c3,classification,random,train,True,4.87942606879415,inactive
