molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL2147038,Cc1ccncc1-c1cccc2c1ncn2-c1ncc(F)cc1F,n1cccc(c1)-c2cccc3c2ncn3-c4ncccc4,classification,stratified,train,True,6.12,active
CHEMBL2147039,Cc1ccncc1-c1cccc2c1ncn2-c1ccncn1,n1cnc(cc1)-n2cnc3c(cccc32)-c4cnccc4,classification,stratified,train,True,6.18,active
CHEMBL2147040,Cc1ccncc1-c1cccc2c1ncn2-c1ccncc1,n1ccc(cc1)-n2cnc3c(cccc32)-c4cnccc4,classification,stratified,test,True,6.39,active
CHEMBL2147041,Cc1ccncc1-c1cccc2c1ncn2CC(F)(F)F,n1cccc(c1)-c2cccc3[nH]cnc32,classification,stratified,train,True,7.92,active
CHEMBL2147042,Cc1ccncc1-c1cccc2c1ncn2CC#N,n1cccc(c1)-c2cccc3[nH]cnc32,classification,stratified,train,True,6.48,active
CHEMBL2147043,Cc1ccncc1-c1cccc2c1ncn2C1CC1,n1cccc(c1)-c2cccc3c2ncn3C4CC4,classification,stratified,train,True,6.4,active
CHEMBL2147044,FC(F)(F)Cn1cnc2c(-c3cnccc3Cl)cccc21,n1cccc(c1)-c2cccc3[nH]cnc32,classification,stratified,train,True,6.44,active
CHEMBL2147045,Nc1ncncc1-c1cccc2c1ncn2CC(F)(F)F,n1cncc(c1)-c2cccc3[nH]cnc32,classification,stratified,train,True,6.17,active
CHEMBL2147046,CCOc1ncncc1-c1cccc2c1ncn2CC(F)(F)F,n1cncc(c1)-c2cccc3[nH]cnc32,classification,stratified,train,True,6.87,active
CHEMBL2147047,Nc1ncncc1-c1cccc2c1ncn2-c1ccc(F)cc1F,n1cncc(c1)-c2cccc3c2ncn3-c4ccccc4,classification,stratified,train,True,6.1,active
CHEMBL2165313,O=C1CCc2cc(-c3cccnc3)c(O)cc2N1,n1cccc(c1)-c2ccc3NCCCc3c2,classification,stratified,train,True,5.0,inactive
CHEMBL2165314,COc1cc2c(cc1-c1cccnc1)CCC(=O)N2,n1cccc(c1)-c2ccc3NCCCc3c2,classification,stratified,train,True,5.0,inactive
CHEMBL2165315,COc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,n1cccc(c1)-c2ccc3NCCCc3c2,classification,stratified,train,True,5.0,inactive
CHEMBL2165316,CCOc1cc2c(cc1-c1cccnc1)CCC(=O)N2,n1cccc(c1)-c2ccc3NCCCc3c2,classification,stratified,train,True,5.0,inactive
CHEMBL2165317,CCOc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,n1cccc(c1)-c2ccc3NCCCc3c2,classification,stratified,train,True,5.0,inactive
CHEMBL2165318,O=C1CCc2cc(-c3cccnc3)c(OC3CCCC3)cc2N1,n1cccc(c1)-c2cc3c(cc2OC4CCCC4)NCCC3,classification,stratified,train,True,5.0,inactive
CHEMBL2165319,CN1C(=O)CCc2cc(-c3cccnc3)c(OC3CCCC3)cc21,n1cccc(c1)-c2cc3c(cc2OC4CCCC4)NCCC3,classification,stratified,train,True,5.0,inactive
CHEMBL2165320,O=C1CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc2N1,n1cccc(c1)-c2cc3c(cc2OCc4ccccc4)NCCC3,classification,stratified,train,True,5.0,inactive
CHEMBL2165321,CN1C(=O)CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc21,n1cccc(c1)-c2cc3c(cc2OCc4ccccc4)NCCC3,classification,stratified,train,True,5.0,inactive
CHEMBL2165322,O=C1CCc2cc(-c3cccnc3)cc(Br)c2N1,n1cccc(c1)-c2ccc3NCCCc3c2,classification,stratified,test,True,5.0,inactive
CHEMBL2165323,O=C1CCc2cc(-c3cccnc3)cc(-c3ccccc3)c2N1,n1cccc(c1)-c2cc(-c3ccccc3)c4NCCCc4c2,classification,stratified,train,True,5.0,inactive
CHEMBL2165324,O=C1CCc2cc(-c3cccnc3)cc(-c3cccnc3)c2N1,n1cccc(c1)-c2cc(-c3cnccc3)c4NCCCc4c2,classification,stratified,train,True,5.0,inactive
CHEMBL2165325,O=C1CCc2cc(-c3cccnc3)cc(-c3ccsc3)c2N1,n1cccc(c1)-c2cc(-c3cscc3)c4NCCCc4c2,classification,stratified,train,True,5.0,inactive
CHEMBL2331699,Cc1nnc2n1-c1c(F)cc(-c3cncc(F)c3)cc1CC2,n1nc2n(c1)-c3ccc(cc3CC2)-c4cnccc4,classification,stratified,train,True,5.0,inactive
CHEMBL2331704,COC(C)(C)c1cncc(-c2ccc3c(c2)CCc2nnc(C)n2-3)c1,n1nc2n(c1)-c3ccc(cc3CC2)-c4cnccc4,classification,stratified,test,True,5.0,inactive
CHEMBL2333326,O=c1c2ccccc2oc2c(Cl)ccc(Cn3ccnc3)c12,n1ccn(c1)Cc2cccc3Oc4ccccc4Cc32,classification,stratified,train,True,6.59,active
CHEMBL2333329,COc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,n1ccn(c1)Cc2cccc3Oc4ccccc4Cc32,classification,stratified,train,True,6.21,active
CHEMBL2333336,O=c1c2ccccc2oc2c(O)ccc(Cn3ccnc3)c12,n1ccn(c1)Cc2cccc3Oc4ccccc4Cc32,classification,stratified,test,True,6.31,active
CHEMBL2420674,Oc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,7.19,active
CHEMBL2420675,COc1ccc2ccc(-c3cccnc3)c(F)c2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.97,active
CHEMBL2420676,Oc1ccc2ccc(-c3cccnc3)c(F)c2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.28,active
CHEMBL2420677,COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1F,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,test,True,6.83,active
CHEMBL2420678,Oc1ccc2ccc(-c3cccnc3)c(Cl)c2c1F,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.43,active
CHEMBL2420679,COc1ccc2ccc(-c3cncc(F)c3)c(Cl)c2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.34,active
CHEMBL2420680,Oc1ccc2ccc(-c3cncc(F)c3)c(Cl)c2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.28,active
CHEMBL2420681,COc1cncc(-c2ccc3ccc(OC)cc3c2Cl)c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,7.03,active
CHEMBL2420682,COc1cncc(-c2ccc3ccc(O)cc3c2Cl)c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.73,active
CHEMBL2420683,COc1ccc2ccc(-c3cncc(O)c3)c(Cl)c2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,7.96,active
CHEMBL2420684,Oc1cncc(-c2ccc3ccc(O)cc3c2Cl)c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,7.8,active
CHEMBL2420685,COc1ccc2ccc(-c3cncnc3)c(Cl)c2c1,n1cncc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.2,active
CHEMBL2420687,COc1ccc2ccc(-c3cncc4ccccc34)c(Cl)c2c1,n1cc2ccccc2c(c1)-c3ccc4ccccc4c3,classification,stratified,train,True,6.53,active
