algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_accuracy,train_f1,train_inference_time_ns,train_mcc,train_precision,train_sensitivity,train_specificity,test_accuracy,test_f1,test_inference_time_ns,test_mcc,test_precision,test_sensitivity,test_specificity,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
rf,True,1193.15234375,EState,random,hcv_ns3,0.9210526315789473,0.9285714285714286,7100371,0.8409149595159532,0.9140625,0.9435483870967742,0.8942307692307693,0.9298245614035088,0.9354838709677419,6164656,0.8608861713374191,0.90625,0.9666666666666667,0.8888888888888888,0.8947368421052632,0.868421052631579,0.9342105263157895,0.881578947368421,,,,,,,,,,None,sqrt,,1.0,3.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,1513.7958984375,EState,random,hcv_ns3,0.7548209366391184,0.7511973461730016,7930635,0.6336669100787098,0.7575576261906588,0.7548209366391184,,0.7582417582417582,0.7567175681461394,6021392,0.6351424918042721,0.7652731883501114,0.7582417582417582,,0.650137741046832,0.6694214876033058,0.6363636363636364,0.6446280991735537,,,,,,,,,,20,log2,,1.0,8.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,True,1927.6796875,EState,random,hcv_ns3,0.9254385964912281,0.933852140077821,19491908,0.8514016635094908,0.9022556390977443,0.967741935483871,0.875,0.9649122807017544,0.967741935483871,25322956,0.9316949906249123,0.9375,1.0,0.9259259259259259,0.8815789473684209,0.868421052631579,0.8947368421052632,0.881578947368421,,,,,True,,0.01,,0.01,None,,1000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
hgb,False,2489.5498046875,EState,random,hcv_ns3,0.6694214876033058,0.6624106420146261,17609792,0.5053230091744287,0.6654979352913385,0.6694214876033058,,0.6923076923076923,0.6913522207639855,12181490,0.530270375342018,0.6911806142575373,0.6923076923076923,,0.628099173553719,0.6859504132231405,0.6363636363636364,0.5619834710743802,,,,,True,,0.1,,0.01,10,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,True,528.9794921875,EState,random,hcv_ns3,0.9298245614035088,0.9365079365079365,3087435,0.8586610360403549,0.921875,0.9516129032258065,0.9038461538461539,0.9473684210526315,0.9523809523809523,1805935,0.8989331499509895,0.9090909090909091,1.0,0.8888888888888888,0.9035087719298245,0.9078947368421053,0.9342105263157895,0.868421052631579,1.0,,0.0,3.0,,1.0,,,,,,,,,,,,,,,22.0,True,,,90,0.08999999999999998
svm,False,548.521484375,EState,random,hcv_ns3,0.6225895316804407,0.6229558866070906,6250204,0.4303782710549751,0.6234120221299606,0.6225895316804407,,0.6373626373626373,0.6362180951401255,2613980,0.44307556905533046,0.6393964562569214,0.6373626373626373,,0.6253443526170799,0.6776859504132231,0.5950413223140496,0.6033057851239669,200.0,,0.0,4.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
dt,True,184.7890625,EState,random,hcv_ns3,0.9078947368421053,0.9201520912547528,1444341,0.8195856534811748,0.8705035971223022,0.9758064516129032,0.8269230769230769,0.9473684210526315,0.9523809523809523,1783246,0.8989331499509895,0.9090909090909091,1.0,0.8888888888888888,0.8859649122807017,0.8289473684210527,0.9473684210526315,0.881578947368421,,,,,,,,,,20,None,,1.0,4.0,,,,,,,22.0,,,,80,0.08999999999999998
dt,False,186.490234375,EState,random,hcv_ns3,0.7024793388429752,0.697742614876931,1435066,0.5541776468454203,0.7011298127481578,0.7024793388429752,,0.6703296703296703,0.6700615108162277,1309966,0.500276572842219,0.6731861987034401,0.6703296703296703,,0.6446280991735537,0.6776859504132231,0.6528925619834711,0.6033057851239669,,,,,,,,,,None,None,,4.0,2.0,,,,,,,22.0,,,,100,0.15999999999999998
knn,True,468.3603515625,EState,random,hcv_ns3,0.8991228070175439,0.9125475285171103,18750369,0.8015345011440701,0.8633093525179856,0.967741935483871,0.8173076923076923,0.9473684210526315,0.9523809523809523,18646647,0.8989331499509895,0.9090909090909091,1.0,0.8888888888888888,0.8815789473684211,0.8947368421052632,0.9210526315789473,0.8289473684210527,,auto,,,,,,20.0,,,,,,,,,-1.0,7.0,,2.0,,,,distance,100,0.15999999999999998
knn,False,491.8857421875,EState,random,hcv_ns3,0.7162534435261708,0.7084573993771898,19080450,0.5818883842337041,0.7217024359069814,0.7162534435261708,,0.7802197802197802,0.780757337900195,17283561,0.6811900985104858,0.8038752721932445,0.7802197802197802,,0.6363636363636364,0.6198347107438017,0.6776859504132231,0.6115702479338843,,ball_tree,,,,,,10.0,,,,,,,,,-1.0,5.0,,1.0,,,,distance,90,0.15999999999999998
rf,True,3048.263671875,EState,stratified,hcv_ns3,0.9254385964912281,0.9322709163346613,30057726,0.8537446749001375,0.8931297709923665,0.975,0.8703703703703703,0.9298245614035088,0.9375,23274647,0.8669682733111429,1.0,0.8823529411764706,1.0,0.9035087719298246,0.868421052631579,0.9342105263157895,0.9078947368421053,,,,,,,,,,10,log2,,1.0,4.0,500.0,,,,True,,22.0,,True,,80,0.08999999999999998
rf,False,2274.9716796875,EState,stratified,hcv_ns3,0.7988980716253443,0.7958925437591952,8355757,0.7085644739304008,0.8151830620454841,0.7988980716253443,,0.8571428571428571,0.8558520045934233,5988918,0.7927107533927715,0.8692076344707924,0.8571428571428571,,0.628099173553719,0.628099173553719,0.71900826446281,0.5371900826446281,,,,,,,,,,30,sqrt,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
hgb,True,1330.96875,EState,stratified,hcv_ns3,0.9298245614035088,0.937007874015748,15946487,0.8650118350368913,0.8880597014925373,0.9916666666666667,0.8611111111111112,0.9473684210526315,0.9552238805970149,12791478,0.892012920042847,0.9696969696969697,0.9411764705882353,0.9565217391304348,0.8859649122807017,0.881578947368421,0.868421052631579,0.9078947368421053,,,,,True,,0.0,,0.01,None,,1000.0,16.0,,,100.0,,,,,22.0,,True,,100,0.08999999999999998
hgb,False,2133.9853515625,EState,stratified,hcv_ns3,0.721763085399449,0.7221627306170875,20757631,0.5794689718863177,0.7227428978810728,0.721763085399449,,0.6813186813186813,0.6852359445288978,18266942,0.5213328691605832,0.6922832722832722,0.6813186813186813,,0.6363636363636364,0.6942148760330579,0.6942148760330579,0.5206611570247934,,,,,True,,0.0,,0.01,10,,10000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,525.4013671875,EState,stratified,hcv_ns3,0.9122807017543859,0.9206349206349206,3087951,0.8277676089132028,0.8787878787878788,0.9666666666666667,0.8518518518518519,0.9649122807017544,0.9696969696969697,1864008,0.9305279968604795,1.0,0.9411764705882353,1.0,0.9166666666666666,0.868421052631579,0.9473684210526315,0.9342105263157895,1.0,,0.5,4.0,,1.0,,,,,,,,,,,,,,,22.0,False,,,80,0.08999999999999998
svm,False,555.515625,EState,stratified,hcv_ns3,0.7988980716253443,0.7973222566166935,7025533,0.7012737376810038,0.8038228819474561,0.7988980716253443,,0.8021978021978022,0.8019880616895543,2807050,0.7055764192978213,0.8072271643700216,0.8021978021978022,,0.628099173553719,0.6363636363636364,0.7024793388429752,0.5454545454545454,200.0,,0.1,3.0,,1.0,,,,,,,,,,,,,,,22.0,True,,,90,0.08999999999999998
dt,True,186.0390625,EState,stratified,hcv_ns3,0.9166666666666666,0.924901185770751,1448850,0.8374185579922631,0.8796992481203008,0.975,0.8518518518518519,0.9649122807017544,0.9696969696969697,1429951,0.9305279968604795,1.0,0.9411764705882353,1.0,0.8815789473684211,0.8421052631578947,0.8947368421052632,0.9078947368421053,,,,,,,,,,None,log2,,1.0,4.0,,,,,,,22.0,,,,90,0.08999999999999998
dt,False,202.0654296875,EState,stratified,hcv_ns3,0.7878787878787878,0.7826811568277612,1475083,0.6963379317978423,0.8088272008748534,0.7878787878787878,,0.8681318681318682,0.8676442270003637,1382646,0.8128848706275947,0.8887871387871388,0.8681318681318682,,0.628099173553719,0.6115702479338843,0.6942148760330579,0.5785123966942148,,,,,,,,,,None,log2,,1.0,2.0,,,,,,,22.0,,,,90,0.08999999999999998
knn,True,508.134765625,EState,stratified,hcv_ns3,0.9166666666666666,0.924901185770751,18437259,0.8374185579922631,0.8796992481203008,0.975,0.8518518518518519,0.9649122807017544,0.9696969696969697,17139082,0.9305279968604795,1.0,0.9411764705882353,1.0,0.8903508771929824,0.8421052631578947,0.9078947368421053,0.9210526315789473,,kd_tree,,,,,,10.0,,,,,,,,,-1.0,5.0,,2.0,,,,distance,90,0.08999999999999998
knn,False,478.84765625,EState,stratified,hcv_ns3,0.7658402203856749,0.7604418135835247,30948454,0.661248846267289,0.7827704300633693,0.7658402203856749,,0.8351648351648352,0.8330249871832023,18363985,0.7575815738663227,0.8410591487514564,0.8351648351648352,,0.6446280991735538,0.6859504132231405,0.7355371900826446,0.512396694214876,,brute,,,,,,30.0,,,,,,,,,-1.0,9.0,,1.0,,,,distance,80,0.08999999999999998
rf,True,1219.6728515625,EState,strict,hcv_ns3,0.952755905511811,0.9568345323741008,7177366,0.906585359496764,0.9300699300699301,0.9851851851851852,0.9159663865546218,0.9354838709677419,0.95,5698898,0.8683134537528795,0.9047619047619048,1.0,0.8333333333333334,0.8875502008032128,0.9156626506024096,0.8313253012048193,0.9156626506024096,,,,,,,,,,10,sqrt,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.08999999999999998
rf,False,4808.05859375,EState,strict,hcv_ns3,0.7039800995024875,0.6983628706394401,33676376,0.5604644889920101,0.7044774377412657,0.7039800995024875,,0.7692307692307693,0.7717854182119639,22818169,0.6466867305277184,0.7897037173352963,0.7692307692307693,,0.6439393939393939,0.6515151515151515,0.6287878787878788,0.6515151515151515,,,,,,,,,,30,None,,2.0,2.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,1172.0654296875,EState,strict,hcv_ns3,0.9173228346456693,0.9236363636363636,10097593,0.8342277469778394,0.9071428571428571,0.9407407407407408,0.8907563025210085,0.9032258064516129,0.9230769230769231,8814649,0.7947695843356161,0.9,0.9473684210526315,0.8333333333333334,0.891566265060241,0.927710843373494,0.8674698795180723,0.8795180722891566,,,,,True,,0.0,,0.01,20,,1000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
hgb,False,952.5078125,EState,strict,hcv_ns3,0.6890547263681592,0.6832370793547757,11964486,0.5361447393851622,0.6890029480635578,0.6890547263681592,,0.75,0.7262140033879165,6798033,0.6023479884445805,0.7245454545454545,0.75,,0.6414141414141414,0.6439393939393939,0.6287878787878788,0.6515151515151515,,,,,True,,0.0,,0.01,20,,1000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,526.5224609375,EState,strict,hcv_ns3,0.937007874015748,0.9416058394160584,3453928,0.8737000696986017,0.9280575539568345,0.9555555555555556,0.9159663865546218,0.8709677419354839,0.9,1963384,0.7266412586668833,0.8571428571428571,0.9473684210526315,0.75,0.8795180722891566,0.891566265060241,0.8192771084337349,0.927710843373494,1.0,,0.0,2.0,,1.0,,,,,,,,,,,,,,,22.0,False,,,80,0.08999999999999998
svm,False,553.75,EState,strict,hcv_ns3,0.8109452736318408,0.8084075234485205,7415171,0.7234482810032135,0.8204193910422453,0.8109452736318408,,0.7884615384615384,0.7912034015825108,2309835,0.6925075611927841,0.8290777849601378,0.7884615384615384,,0.6212121212121212,0.5606060606060606,0.6590909090909091,0.6439393939393939,10.0,,0.5,2.0,,1.0,,,,,,,,,,,,,,,22.0,False,,,80,0.08999999999999998
dt,True,185.4140625,EState,strict,hcv_ns3,0.937007874015748,0.9428571428571428,1566026,0.8756488450673008,0.9103448275862069,0.9777777777777777,0.8907563025210085,0.8709677419354839,0.9,1517057,0.7266412586668833,0.8571428571428571,0.9473684210526315,0.75,0.8674698795180723,0.8795180722891566,0.8313253012048193,0.891566265060241,,,,,,,,,,10,None,,1.0,2.0,,,,,,,22.0,,,,80,0.08999999999999998
dt,False,194.0458984375,EState,strict,hcv_ns3,0.7388059701492538,0.7336326036671823,1897420,0.616080714238785,0.7468478236953244,0.7388059701492538,,0.7307692307692307,0.7333154650227821,1561013,0.5969291304885316,0.7653083808774347,0.7307692307692307,,0.6363636363636364,0.6439393939393939,0.6136363636363636,0.6515151515151515,,,,,,,,,,30,None,,1.0,2.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,True,499.1708984375,EState,strict,hcv_ns3,0.9448818897637795,0.950354609929078,18955628,0.8927340073722668,0.9115646258503401,0.9925925925925926,0.8907563025210085,0.9032258064516129,0.926829268292683,18193738,0.8048150549829897,0.8636363636363636,1.0,0.75,0.8755020080321286,0.8674698795180723,0.8554216867469879,0.9036144578313253,,ball_tree,,,,,,30.0,,,,,,,,,-1.0,7.0,,1.0,,,,distance,80,0.08999999999999998
knn,False,490.2001953125,EState,strict,hcv_ns3,0.8134328358208955,0.813051853402092,32541960,0.7196969408293347,0.8128114357788522,0.8134328358208955,,0.7307692307692307,0.7423264540337711,31229646,0.6105336925789274,0.7906532805429863,0.7307692307692307,,0.6186868686868686,0.6590909090909091,0.553030303030303,0.6439393939393939,,auto,,,,,,40.0,,,,,,,,,-1.0,7.0,,2.0,,,,distance,90,0.08999999999999998
rf,True,3461.4833984375,CDKextended,random,hcv_ns3,0.9649122807017544,0.967741935483871,33677171,0.9292803970223326,0.967741935483871,0.967741935483871,0.9615384615384616,0.9824561403508771,0.9836065573770492,27510558,0.9653494919339114,0.967741935483871,1.0,0.9629629629629629,0.9385964912280702,0.9868421052631579,0.9210526315789473,0.9078947368421053,,,,,,,,,,20,log2,,1.0,3.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
rf,False,1376.6669921875,CDKextended,random,hcv_ns3,0.8457300275482094,0.8447840138461769,14716936,0.7689623985821692,0.8481965155651625,0.8457300275482094,,0.8791208791208791,0.8791056438115261,10569133,0.8188255360593889,0.8869533956605805,0.8791208791208791,,0.6997245179063362,0.7107438016528925,0.6942148760330579,0.6942148760330579,,,,,,,,,,None,sqrt,,2.0,8.0,100.0,,,,True,,22.0,,True,,100,0.15999999999999998
hgb,True,1864.9365234375,CDKextended,random,hcv_ns3,0.956140350877193,0.9590163934426229,23071345,0.9124409140106106,0.975,0.9435483870967742,0.9711538461538461,0.9649122807017544,0.9666666666666667,16577446,0.9296296296296296,0.9666666666666667,0.9666666666666667,0.9629629629629629,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9210526315789473,,,,,True,,0.01,,0.01,None,,1000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
hgb,False,1967.9375,CDKextended,random,hcv_ns3,0.8815426997245179,0.8817803981096571,25640368,0.8216983845449182,0.8841582355028414,0.8815426997245179,,0.967032967032967,0.9671397901829316,16961294,0.9506572297185695,0.9694451889573841,0.967032967032967,,0.6694214876033059,0.6528925619834711,0.6611570247933884,0.6942148760330579,,,,,True,,0.01,,0.01,20,,10000.0,16.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,True,1515.5498046875,CDKextended,random,hcv_ns3,0.9692982456140351,0.97165991902834,24097066,0.9382048956259493,0.975609756097561,0.967741935483871,0.9711538461538461,0.9649122807017544,0.9666666666666667,11747453,0.9296296296296296,0.9666666666666667,0.9666666666666667,0.9629629629629629,0.9342105263157895,0.9605263157894737,0.9342105263157895,0.9078947368421053,10.0,,0.0,3.0,,0.005,,,,,,,,,,,,,,,22.0,False,,,90,0.08999999999999998
svm,False,2009.7021484375,CDKextended,random,hcv_ns3,0.8787878787878788,0.8787317464825274,50135751,0.8175710445864711,0.8801674539018912,0.8787878787878788,,0.9340659340659341,0.9342859342859342,16120295,0.9019884568202683,0.9386730275324439,0.9340659340659341,,0.6694214876033059,0.6859504132231405,0.6942148760330579,0.628099173553719,10.0,,0.5,3.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,204.8994140625,CDKextended,random,hcv_ns3,0.9342105263157895,0.9411764705882353,5892906,0.8683594020462115,0.916030534351145,0.967741935483871,0.8942307692307693,0.9473684210526315,0.9508196721311475,5044005,0.8948047213695102,0.9354838709677419,0.9666666666666667,0.9259259259259259,0.8947368421052632,0.9078947368421053,0.9078947368421053,0.868421052631579,,,,,,,,,,None,None,,2.0,3.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,226.12109375,CDKextended,random,hcv_ns3,0.90633608815427,0.9067558054410767,5918608,0.8591750927215156,0.908784236395455,0.90633608815427,,0.9560439560439561,0.9559471297932836,5582526,0.9336545671556788,0.956967956967957,0.9560439560439561,,0.6391184573002755,0.6942148760330579,0.6198347107438017,0.6033057851239669,,,,,,,,,,30,sqrt,,1.0,2.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,True,1769.9794921875,CDKextended,random,hcv_ns3,0.9649122807017544,0.967741935483871,35198455,0.9292803970223326,0.967741935483871,0.967741935483871,0.9615384615384616,0.9649122807017544,0.967741935483871,32529409,0.9316949906249123,0.9375,1.0,0.9259259259259259,0.9342105263157895,0.9605263157894737,0.9342105263157895,0.9078947368421053,,brute,,,,,,10.0,,,,,,,,,-1.0,5.0,,1.0,,,,distance,80,0.08999999999999998
knn,False,2639.0048828125,CDKextended,random,hcv_ns3,0.9035812672176309,0.9036771527030334,88680583,0.8545792718985704,0.9039075412013031,0.9035812672176309,,0.978021978021978,0.978021978021978,68103981,0.9664701547531319,0.978021978021978,0.978021978021978,,0.6859504132231405,0.7024793388429752,0.71900826446281,0.6363636363636364,,auto,,,,,,30.0,,,,,,,,,-1.0,7.0,,2.0,,,,distance,80,0.08999999999999998
rf,True,977.1337890625,CDKextended,stratified,hcv_ns3,0.9385964912280702,0.9435483870967742,11205506,0.8785883761592923,0.9140625,0.975,0.8981481481481481,0.9649122807017544,0.9696969696969697,9684381,0.9305279968604795,1.0,0.9411764705882353,1.0,0.9254385964912281,0.8947368421052632,0.9473684210526315,0.9342105263157895,,,,,,,,,,10,log2,,1.0,8.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
rf,False,8391.4326171875,CDKextended,stratified,hcv_ns3,0.9090909090909091,0.9090728178090268,42629885,0.8626612901245349,0.9093449186357744,0.9090909090909091,,0.8571428571428571,0.8571428571428571,29166953,0.785377358490566,0.8571428571428571,0.8571428571428571,,0.6804407713498623,0.6942148760330579,0.743801652892562,0.6033057851239669,,,,,,,,,,None,log2,,1.0,4.0,500.0,,,,True,,22.0,,True,,100,0.15999999999999998
hgb,True,1070.01171875,CDKextended,stratified,hcv_ns3,0.9692982456140351,0.9707112970711297,20018798,0.9384906941346894,0.9747899159663865,0.9666666666666667,0.9722222222222222,0.9473684210526315,0.9538461538461539,11599018,0.8980874600910819,1.0,0.9117647058823529,1.0,0.9035087719298246,0.9078947368421053,0.8947368421052632,0.9078947368421053,,,,,True,,0.01,,0.01,10,,1000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
hgb,False,1164.1376953125,CDKextended,stratified,hcv_ns3,0.8512396694214877,0.8506994262768969,35260342,0.775629505138963,0.8521774372098344,0.8512396694214877,,0.8021978021978022,0.7996669996669996,249999107,0.7050925873298084,0.8015698587127158,0.8021978021978022,,0.6776859504132231,0.7272727272727273,0.7355371900826446,0.5702479338842975,,,,,True,,0.1,,0.01,50,,1000.0,32.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,True,1303.6552734375,CDKextended,stratified,hcv_ns3,0.9780701754385965,0.979253112033195,18312697,0.9560351688064346,0.9752066115702479,0.9833333333333333,0.9722222222222222,0.9473684210526315,0.9538461538461539,8782031,0.8980874600910819,1.0,0.9117647058823529,1.0,0.9298245614035087,0.9078947368421053,0.9473684210526315,0.9342105263157895,10.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
svm,False,1985.6435546875,CDKextended,stratified,hcv_ns3,0.8870523415977961,0.8867678885595538,51626330,0.8299424666020007,0.88706524471076,0.8870523415977961,,0.8241758241758241,0.8211175957073543,16556676,0.7389179316927245,0.8237185472479589,0.8241758241758241,,0.6776859504132231,0.7024793388429752,0.7520661157024794,0.5785123966942148,10.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,208.962890625,CDKextended,stratified,hcv_ns3,0.9429824561403509,0.9477911646586346,5734056,0.8879801164534583,0.9147286821705426,0.9833333333333333,0.8981481481481481,0.9298245614035088,0.9375,5185207,0.8669682733111429,1.0,0.8823529411764706,1.0,0.8947368421052632,0.8552631578947368,0.9210526315789473,0.9078947368421053,,,,,,,,,,30,log2,,2.0,3.0,,,,,,,22.0,,,,90,0.08999999999999998
